gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj
ENSMUSG00000076593,,,
ENSMUSG00000076594,,,
ENSMUSG00000076595,-1.922004157874453,0.6561962548035148,
ENSMUSG00000076596,1.536577411220726,0.5249953859138676,
ENSMUSG00000076597,,,
ENSMUSG00000076598,,,
ENSMUSG00000076599,1.7279676753967137,0.6902405633878042,
ENSMUSG00000076600,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076601,,,
ENSMUSG00000076602,1.3493908915445045,0.7068304146192486,
ENSMUSG00000076603,,,
ENSMUSG00000076604,,,
ENSMUSG00000076605,2.465397324571135,0.5648204343562737,
ENSMUSG00000076606,,,
ENSMUSG00000076607,2.0828527012335196,0.5085806854669285,
ENSMUSG00000076608,3.03939242354015,0.43913105259744833,
ENSMUSG00000076609,0.6348249462857649,0.3076266813036106,0.7093904532989062
ENSMUSG00000076611,,,
ENSMUSG00000076612,,,
ENSMUSG00000076613,0.973103591064759,0.8259808456069991,
ENSMUSG00000076614,,,
ENSMUSG00000076615,0.7679874570507113,0.8465798037804567,
ENSMUSG00000076617,0.6702105983879942,0.4453332804296337,0.810442698943111
ENSMUSG00000076618,-0.08344891862514181,0.9790366956108001,
ENSMUSG00000076619,2.8579954440000064,0.21555159766270415,
ENSMUSG00000076620,2.465397324571135,0.5648204343562737,
ENSMUSG00000076621,1.7279676753967137,0.6902405633878042,
ENSMUSG00000076622,,,
ENSMUSG00000076623,,,
ENSMUSG00000076624,,,
ENSMUSG00000076625,,,
ENSMUSG00000076626,,,
ENSMUSG00000076627,,,
ENSMUSG00000076628,,,
ENSMUSG00000076629,,,
ENSMUSG00000076630,,,
ENSMUSG00000076631,,,
ENSMUSG00000076632,,,
ENSMUSG00000076633,0.9731035910647594,0.825980845606999,
ENSMUSG00000076634,2.717878802407252,0.5199519376277739,
ENSMUSG00000076635,0.01131843857600231,0.9978567561122529,
ENSMUSG00000076636,,,
ENSMUSG00000076637,,,
ENSMUSG00000076638,,,
ENSMUSG00000076639,,,
ENSMUSG00000076640,0.9731035910647594,0.825980845606999,
ENSMUSG00000076641,,,
ENSMUSG00000076642,0.011318438576001672,0.997856756112253,
ENSMUSG00000076643,,,
ENSMUSG00000076645,,,
ENSMUSG00000076646,,,
ENSMUSG00000076647,,,
ENSMUSG00000076648,,,
ENSMUSG00000076649,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000076650,-0.1938825971795074,0.9551645423477364,
ENSMUSG00000076651,,,
ENSMUSG00000076652,0.9731035910647594,0.825980845606999,
ENSMUSG00000076653,,,
ENSMUSG00000076654,,,
ENSMUSG00000076655,,,
ENSMUSG00000076657,,,
ENSMUSG00000076658,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000076659,0.973103591064759,0.8259808456069991,
ENSMUSG00000076660,,,
ENSMUSG00000076661,,,
ENSMUSG00000076662,,,
ENSMUSG00000076663,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076664,-1.931021857849688,0.5089426576618961,
ENSMUSG00000076665,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076666,,,
ENSMUSG00000076667,,,
ENSMUSG00000076668,,,
ENSMUSG00000076669,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000076670,,,
ENSMUSG00000076671,,,
ENSMUSG00000076672,0.01131843857600231,0.9978567561122529,
ENSMUSG00000076673,0.9731035910647594,0.825980845606999,
ENSMUSG00000076674,,,
ENSMUSG00000076676,2.306179785256678,0.591033414430085,
ENSMUSG00000076677,0.011318438576001672,0.997856756112253,
ENSMUSG00000076680,1.7279676753967137,0.6902405633878042,
ENSMUSG00000076683,,,
ENSMUSG00000076684,,,
ENSMUSG00000076685,,,
ENSMUSG00000076686,,,
ENSMUSG00000076687,,,
ENSMUSG00000076688,,,
ENSMUSG00000076689,-0.5900716354708644,0.8158378881858295,
ENSMUSG00000076691,,,
ENSMUSG00000076692,,,
ENSMUSG00000076693,0.9731035910647594,0.825980845606999,
ENSMUSG00000076694,,,
ENSMUSG00000076695,,,
ENSMUSG00000076696,0.9731035910647594,0.825980845606999,
ENSMUSG00000076697,,,
ENSMUSG00000076698,0.9731035910647594,0.825980845606999,
ENSMUSG00000076699,,,
ENSMUSG00000076700,,,
ENSMUSG00000076701,2.3985037238954954,0.37772146316880983,
ENSMUSG00000076702,,,
ENSMUSG00000076703,0.011318438576001672,0.997856756112253,
ENSMUSG00000076704,1.880089966951871,0.6636013395801292,
ENSMUSG00000076705,,,
ENSMUSG00000076706,,,
ENSMUSG00000076707,,,
ENSMUSG00000076708,,,
ENSMUSG00000076709,0.973103591064759,0.8259808456069991,
ENSMUSG00000076710,,,
ENSMUSG00000076711,0.9731035910647594,0.825980845606999,
ENSMUSG00000076712,0.9731035910647594,0.825980845606999,
ENSMUSG00000076713,,,
ENSMUSG00000076714,0.7682943577899825,0.8456060474288928,
ENSMUSG00000076715,,,
ENSMUSG00000076716,0.973103591064759,0.8259808456069991,
ENSMUSG00000076717,0.9731035910647594,0.825980845606999,
ENSMUSG00000076718,,,
ENSMUSG00000076719,1.8062603408369775,0.5468087622719375,
ENSMUSG00000076720,,,
ENSMUSG00000076721,-2.453118591030239,0.5425715651276253,
ENSMUSG00000076722,,,
ENSMUSG00000076723,,,
ENSMUSG00000076724,,,
ENSMUSG00000076725,-1.8648230391008396,0.6661306552399828,
ENSMUSG00000076726,-0.006760291533178669,0.997571190888078,
ENSMUSG00000076727,0.9731035910647596,0.825980845606999,
ENSMUSG00000076728,,,
ENSMUSG00000076729,,,
ENSMUSG00000076730,,,
ENSMUSG00000076731,1.8390706272318669,0.5371397213444937,
ENSMUSG00000076732,0.011318438576001672,0.997856756112253,
ENSMUSG00000076733,,,
ENSMUSG00000076734,-1.8099930373546178,0.675703873174725,
ENSMUSG00000076735,0.9731035910647594,0.825980845606999,
ENSMUSG00000076738,3.657215391331605,0.2421945775580192,
ENSMUSG00000076739,-0.6630040545249909,0.819239232516514,
ENSMUSG00000076740,0.9731035910647594,0.825980845606999,
ENSMUSG00000076741,,,
ENSMUSG00000076742,,,
ENSMUSG00000076743,2.592860203182875,0.5442319391644271,
ENSMUSG00000076744,,,
ENSMUSG00000076745,,,
ENSMUSG00000076746,,,
ENSMUSG00000076747,,,
ENSMUSG00000076748,,,
ENSMUSG00000076749,-0.9588031579882941,0.8044496950365305,
ENSMUSG00000076750,,,
ENSMUSG00000076751,,,
ENSMUSG00000076752,-1.8206790985765673,0.5447578508509243,
ENSMUSG00000076753,,,
ENSMUSG00000076754,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076755,,,
ENSMUSG00000076756,,,
ENSMUSG00000076757,2.488665074469037,0.17778828682371883,
ENSMUSG00000076758,,,
ENSMUSG00000076759,,,
ENSMUSG00000076760,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076761,,,
ENSMUSG00000076762,,,
ENSMUSG00000076764,,,
ENSMUSG00000076766,,,
ENSMUSG00000076767,0.9731035910647594,0.825980845606999,
ENSMUSG00000076768,,,
ENSMUSG00000076769,,,
ENSMUSG00000076770,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076771,0.973103591064759,0.8259808456069991,
ENSMUSG00000076772,,,
ENSMUSG00000076773,,,
ENSMUSG00000076774,,,
ENSMUSG00000076775,,,
ENSMUSG00000076776,,,
ENSMUSG00000076777,,,
ENSMUSG00000076778,,,
ENSMUSG00000076779,,,
ENSMUSG00000076780,,,
ENSMUSG00000076781,,,
ENSMUSG00000076782,,,
ENSMUSG00000076783,,,
ENSMUSG00000076784,,,
ENSMUSG00000076785,,,
ENSMUSG00000076786,,,
ENSMUSG00000076787,,,
ENSMUSG00000076788,,,
ENSMUSG00000076789,,,
ENSMUSG00000076790,,,
ENSMUSG00000076791,,,
ENSMUSG00000076792,,,
ENSMUSG00000076793,,,
ENSMUSG00000076795,,,
ENSMUSG00000076796,,,
ENSMUSG00000076797,,,
ENSMUSG00000076798,0.7937488339248031,0.3776104366840288,
ENSMUSG00000076799,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076800,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076801,,,
ENSMUSG00000076802,0.7679874570507113,0.8465798037804567,
ENSMUSG00000076804,,,
ENSMUSG00000076805,,,
ENSMUSG00000076806,,,
ENSMUSG00000076807,,,
ENSMUSG00000076808,,,
ENSMUSG00000076809,,,
ENSMUSG00000076810,,,
ENSMUSG00000076811,,,
ENSMUSG00000076812,,,
ENSMUSG00000076813,,,
ENSMUSG00000076814,,,
ENSMUSG00000076815,,,
ENSMUSG00000076816,,,
ENSMUSG00000076817,,,
ENSMUSG00000076818,,,
ENSMUSG00000076819,,,
ENSMUSG00000076821,,,
ENSMUSG00000076822,,,
ENSMUSG00000076823,2.306179785256678,0.591033414430085,
ENSMUSG00000076824,0.08528180740744634,0.9664589084423775,
ENSMUSG00000076825,-1.922004157874453,0.6561962548035148,
ENSMUSG00000076826,,,
ENSMUSG00000076827,,,
ENSMUSG00000076828,,,
ENSMUSG00000076829,,,
ENSMUSG00000076830,1.7279676753967137,0.6902405633878042,
ENSMUSG00000076831,,,
ENSMUSG00000076832,,,
ENSMUSG00000076833,,,
ENSMUSG00000076834,,,
ENSMUSG00000076835,,,
ENSMUSG00000076836,,,
ENSMUSG00000076838,,,
ENSMUSG00000076839,0.9731035910647596,0.825980845606999,
ENSMUSG00000076840,-1.8648230391008396,0.6661306552399828,
ENSMUSG00000076841,,,
ENSMUSG00000076842,,,
ENSMUSG00000076843,,,
ENSMUSG00000076844,,,
ENSMUSG00000076845,,,
ENSMUSG00000076846,,,
ENSMUSG00000076847,2.6300020023881556,0.18307969437246874,
ENSMUSG00000076848,,,
ENSMUSG00000076849,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000076850,,,
ENSMUSG00000076851,,,
ENSMUSG00000076852,-0.08344891862514181,0.9790366956108001,
ENSMUSG00000076853,,,
ENSMUSG00000076854,,,
ENSMUSG00000076855,,,
ENSMUSG00000076856,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076857,0.5056431471174662,0.5243501944523282,0.8521339536727199
ENSMUSG00000076858,,,
ENSMUSG00000076860,,,
ENSMUSG00000076861,,,
ENSMUSG00000076862,,,
ENSMUSG00000076863,,,
ENSMUSG00000076864,,,
ENSMUSG00000076865,,,
ENSMUSG00000076866,,,
ENSMUSG00000076867,-1.7535741579587856,0.6856005311738915,
ENSMUSG00000076868,,,
ENSMUSG00000076869,,,
ENSMUSG00000076870,,,
ENSMUSG00000076871,0.973103591064759,0.8259808456069991,
ENSMUSG00000076873,,,
ENSMUSG00000076874,,,
ENSMUSG00000076875,,,
ENSMUSG00000076876,,,
ENSMUSG00000076877,,,
ENSMUSG00000076878,,,
ENSMUSG00000076879,,,
ENSMUSG00000076880,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000076881,,,
ENSMUSG00000076882,,,
ENSMUSG00000076883,,,
ENSMUSG00000076884,0.973103591064759,0.8259808456069991,
ENSMUSG00000076885,0.9731035910647594,0.825980845606999,
ENSMUSG00000076886,,,
ENSMUSG00000076887,-2.4700413984615786,0.5381893373395886,
ENSMUSG00000076888,-2.7472477287760557,0.5112849442884386,
ENSMUSG00000076889,,,
ENSMUSG00000076890,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000076891,,,
ENSMUSG00000076892,,,
ENSMUSG00000076893,-2.4700413984615786,0.5381893373395886,
ENSMUSG00000076894,,,
ENSMUSG00000076895,,,
ENSMUSG00000076896,,,
ENSMUSG00000076897,0.9731035910647594,0.825980845606999,
ENSMUSG00000076898,-1.1658752979783218,0.6636077983438387,
ENSMUSG00000076899,0.01131843857600231,0.9978567561122529,
ENSMUSG00000076900,,,
ENSMUSG00000076901,,,
ENSMUSG00000076902,0.8472679247587482,0.8109116371768046,
ENSMUSG00000076903,,,
ENSMUSG00000076904,3.0088583776924174,0.44562851405796977,
ENSMUSG00000076905,-2.808719361681322,0.4483215000225447,
ENSMUSG00000076906,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076907,0.011318438576001672,0.997856756112253,
ENSMUSG00000076908,0.011318438576001672,0.997856756112253,
ENSMUSG00000076909,0.9731035910647594,0.825980845606999,
ENSMUSG00000076910,0.9731035910647594,0.825980845606999,
ENSMUSG00000076911,,,
ENSMUSG00000076912,,,
ENSMUSG00000076913,-0.08836219517169938,0.9737050519853149,
ENSMUSG00000076914,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000076915,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000076916,-2.3952604191052456,0.5576633910065001,
ENSMUSG00000076917,-1.8936225424873607,0.6611207141331598,
ENSMUSG00000076918,-2.4700413984615786,0.5381893373395886,
ENSMUSG00000076919,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076920,-1.4709421802161537,0.6117473703018141,
ENSMUSG00000076921,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000076922,,,
ENSMUSG00000076923,0.4939555395400398,0.8664396704407067,
ENSMUSG00000076924,-2.4128563531750418,0.5531134590672038,
ENSMUSG00000076925,0.4957941444822426,0.8630031242821053,
ENSMUSG00000076926,-2.471086448867743,0.3089610490941812,
ENSMUSG00000076927,-1.8648230391008396,0.6661306552399828,
ENSMUSG00000076928,0.5853556689205859,0.4942307187062812,0.8374543684099781
ENSMUSG00000076931,0.4937208037866962,0.5893862297964567,
ENSMUSG00000076934,1.9124413887866634,0.2952299553248303,
ENSMUSG00000076937,-0.27416449480115607,0.8031709465639365,
ENSMUSG00000076939,0.3638356948594096,0.8663137744984782,
ENSMUSG00000076940,-2.4505542329048238,0.5671418306139068,
ENSMUSG00000076941,0.01131843857600231,0.9978567561122529,
ENSMUSG00000076944,,,
ENSMUSG00000076946,0.5733844850099222,0.6976771280230201,
ENSMUSG00000076948,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000076949,,,
ENSMUSG00000076950,,,
ENSMUSG00000076951,,,
ENSMUSG00000076952,,,
ENSMUSG00000076955,,,
ENSMUSG00000076956,,,
ENSMUSG00000076957,,,
ENSMUSG00000076958,,,
ENSMUSG00000076959,,,
ENSMUSG00000076961,-0.38395873998188595,0.7955502523020674,
ENSMUSG00000076964,,,
ENSMUSG00000076966,,,
ENSMUSG00000076972,0.0033548925833580424,0.9984316628718377,
ENSMUSG00000076974,,,
ENSMUSG00000076975,,,
ENSMUSG00000076976,,,
ENSMUSG00000076977,,,
ENSMUSG00000076979,,,
ENSMUSG00000076982,,,
ENSMUSG00000076983,-1.7535741579587856,0.6856005311738915,
ENSMUSG00000076984,,,
ENSMUSG00000076986,,,
ENSMUSG00000076987,-0.5304915396555804,0.8525921856321811,
ENSMUSG00000076988,,,
ENSMUSG00000076992,,,
ENSMUSG00000076993,,,
ENSMUSG00000076994,,,
ENSMUSG00000076995,,,
ENSMUSG00000076996,,,
ENSMUSG00000076998,,,
ENSMUSG00000076999,-0.7641930321610025,0.667903587584875,
ENSMUSG00000077001,-1.8356609263366273,0.5403404413429775,
ENSMUSG00000077002,,,
ENSMUSG00000077003,,,
ENSMUSG00000077004,1.2549831775110352,0.41254956312881563,
ENSMUSG00000077010,,,
ENSMUSG00000077011,,,
ENSMUSG00000077014,,,
ENSMUSG00000077015,,,
ENSMUSG00000077019,,,
ENSMUSG00000077020,,,
ENSMUSG00000077021,,,
ENSMUSG00000077022,,,
ENSMUSG00000077025,-2.8658338025606964,0.4809750136333164,
ENSMUSG00000077026,,,
ENSMUSG00000077028,,,
ENSMUSG00000077030,,,
ENSMUSG00000077033,,,
ENSMUSG00000077034,,,
ENSMUSG00000077035,,,
ENSMUSG00000077036,,,
ENSMUSG00000077037,,,
ENSMUSG00000077038,,,
ENSMUSG00000077039,,,
ENSMUSG00000077040,,,
ENSMUSG00000077042,,,
ENSMUSG00000077043,,,
ENSMUSG00000077044,,,
ENSMUSG00000077048,,,
ENSMUSG00000077049,,,
ENSMUSG00000077050,,,
ENSMUSG00000077051,,,
ENSMUSG00000077052,,,
ENSMUSG00000077054,,,
ENSMUSG00000077055,,,
ENSMUSG00000077056,,,
ENSMUSG00000077057,,,
ENSMUSG00000077058,,,
ENSMUSG00000077059,,,
ENSMUSG00000077060,,,
ENSMUSG00000077063,,,
ENSMUSG00000077065,,,
ENSMUSG00000077066,,,
ENSMUSG00000077069,2.3617666906984573,0.5675350821406198,
ENSMUSG00000077071,,,
ENSMUSG00000077072,,,
ENSMUSG00000077073,,,
ENSMUSG00000077075,,,
ENSMUSG00000077077,,,
ENSMUSG00000077080,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000077081,,,
ENSMUSG00000077082,0.9789183252585615,0.3138064207988577,
ENSMUSG00000077083,,,
ENSMUSG00000077084,,,
ENSMUSG00000077085,,,
ENSMUSG00000077086,,,
ENSMUSG00000077088,,,
ENSMUSG00000077090,2.119096589828054,0.45636004508433337,
ENSMUSG00000077091,,,
ENSMUSG00000077092,,,
ENSMUSG00000077093,,,
ENSMUSG00000077094,,,
ENSMUSG00000077095,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000077096,,,
ENSMUSG00000077098,,,
ENSMUSG00000077100,,,
ENSMUSG00000077104,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000077107,,,
ENSMUSG00000077108,,,
ENSMUSG00000077110,,,
ENSMUSG00000077111,,,
ENSMUSG00000077113,,,
ENSMUSG00000077114,,,
ENSMUSG00000077115,,,
ENSMUSG00000077119,,,
ENSMUSG00000077125,,,
ENSMUSG00000077127,,,
ENSMUSG00000077129,,,
ENSMUSG00000077131,1.7279676753967137,0.6902405633878042,
ENSMUSG00000077132,,,
ENSMUSG00000077133,,,
ENSMUSG00000077134,,,
ENSMUSG00000077136,,,
ENSMUSG00000077138,,,
ENSMUSG00000077140,,,
ENSMUSG00000077142,,,
ENSMUSG00000077143,,,
ENSMUSG00000077144,,,
ENSMUSG00000077146,,,
ENSMUSG00000077148,-0.320526560740863,0.8476752035162586,
ENSMUSG00000077149,,,
ENSMUSG00000077150,1.238246173164826,0.46751460937347256,
ENSMUSG00000077152,,,
ENSMUSG00000077153,,,
ENSMUSG00000077155,2.925870130596292,0.19915438077693048,
ENSMUSG00000077156,,,
ENSMUSG00000077158,-0.902764349112689,0.8176493202909223,
ENSMUSG00000077160,,,
ENSMUSG00000077161,2.592860203182875,0.5442319391644271,
ENSMUSG00000077163,,,
ENSMUSG00000077164,,,
ENSMUSG00000077165,,,
ENSMUSG00000077166,,,
ENSMUSG00000077167,0.562862211858489,0.22483418491249374,0.6356104569263649
ENSMUSG00000077169,,,
ENSMUSG00000077170,0.5207928987990259,0.47628379627090245,0.8267397625497124
ENSMUSG00000077171,,,
ENSMUSG00000077172,,,
ENSMUSG00000077174,,,
ENSMUSG00000077175,,,
ENSMUSG00000077176,,,
ENSMUSG00000077177,,,
ENSMUSG00000077178,,,
ENSMUSG00000077180,2.465397324571135,0.5648204343562737,
ENSMUSG00000077181,,,
ENSMUSG00000077182,,,
ENSMUSG00000077183,,,
ENSMUSG00000077184,,,
ENSMUSG00000077185,,,
ENSMUSG00000077188,,,
ENSMUSG00000077190,,,
ENSMUSG00000077191,1.3493908915445045,0.7068304146192486,
ENSMUSG00000077192,,,
ENSMUSG00000077194,,,
ENSMUSG00000077195,,,
ENSMUSG00000077196,,,
ENSMUSG00000077197,,,
ENSMUSG00000077199,,,
ENSMUSG00000077200,,,
ENSMUSG00000077201,,,
ENSMUSG00000077202,-1.7884801374577026,0.208577979227212,
ENSMUSG00000077204,,,
ENSMUSG00000077205,,,
ENSMUSG00000077207,,,
ENSMUSG00000077208,,,
ENSMUSG00000077209,,,
ENSMUSG00000077212,0.08210756637892463,0.9256657906117081,
ENSMUSG00000077214,,,
ENSMUSG00000077215,,,
ENSMUSG00000077217,1.349510948876224,0.3944689408921983,
ENSMUSG00000077218,,,
ENSMUSG00000077220,,,
ENSMUSG00000077221,,,
ENSMUSG00000077222,0.5663473369906744,0.31310596325656437,0.7141929135637614
ENSMUSG00000077223,,,
ENSMUSG00000077224,,,
ENSMUSG00000077225,0.973103591064759,0.8259808456069991,
ENSMUSG00000077227,0.7276521845144898,0.5047060772774965,
ENSMUSG00000077228,,,
ENSMUSG00000077230,,,
ENSMUSG00000077231,,,
ENSMUSG00000077235,,,
ENSMUSG00000077236,,,
ENSMUSG00000077237,,,
ENSMUSG00000077239,0.9731035910647596,0.825980845606999,
ENSMUSG00000077240,,,
ENSMUSG00000077241,,,
ENSMUSG00000077243,,,
ENSMUSG00000077244,,,
ENSMUSG00000077245,,,
ENSMUSG00000077246,,,
ENSMUSG00000077247,,,
ENSMUSG00000077248,1.7279676753967137,0.6902405633878042,
ENSMUSG00000077250,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000077251,,,
ENSMUSG00000077252,,,
ENSMUSG00000077253,,,
ENSMUSG00000077254,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000077255,,,
ENSMUSG00000077256,,,
ENSMUSG00000077257,-0.6464801670603882,0.6711661229360413,
ENSMUSG00000077258,,,
ENSMUSG00000077259,,,
ENSMUSG00000077260,,,
ENSMUSG00000077261,-1.4880590818737358,0.6695236590457881,
ENSMUSG00000077262,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000077263,,,
ENSMUSG00000077264,-0.42175853303990724,0.8837101566565173,
ENSMUSG00000077265,-2.192104616358108,0.24329377666299223,
ENSMUSG00000077268,,,
ENSMUSG00000077269,,,
ENSMUSG00000077270,,,
ENSMUSG00000077271,-0.2687101425961352,0.8797072758239709,
ENSMUSG00000077272,,,
ENSMUSG00000077273,,,
ENSMUSG00000077274,-0.30659456384428313,0.5449352761677173,0.8609113730296842
ENSMUSG00000077275,,,
ENSMUSG00000077276,-0.026158578852125462,0.9872416134348929,
ENSMUSG00000077277,,,
ENSMUSG00000077278,1.3493908915445045,0.7068304146192486,
ENSMUSG00000077279,,,
ENSMUSG00000077280,,,
ENSMUSG00000077281,,,
ENSMUSG00000077282,-0.9504705610533655,0.8299662066911748,
ENSMUSG00000077283,1.1492020757561225,0.37852990166992495,
ENSMUSG00000077285,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000077286,,,
ENSMUSG00000077287,-1.7535741579587856,0.6856005311738915,
ENSMUSG00000077288,,,
ENSMUSG00000077289,,,
ENSMUSG00000077290,,,
ENSMUSG00000077291,,,
ENSMUSG00000077292,,,
ENSMUSG00000077293,-1.0989219142993836,0.6977233370385902,
ENSMUSG00000077294,,,
ENSMUSG00000077295,,,
ENSMUSG00000077296,,,
ENSMUSG00000077297,,,
ENSMUSG00000077298,,,
ENSMUSG00000077299,,,
ENSMUSG00000077302,,,
ENSMUSG00000077303,,,
ENSMUSG00000077304,,,
ENSMUSG00000077305,,,
ENSMUSG00000077306,,,
ENSMUSG00000077308,,,
ENSMUSG00000077309,-0.959033625877698,0.12486922007693409,0.47929796243611955
ENSMUSG00000077311,,,
ENSMUSG00000077312,,,
ENSMUSG00000077314,,,
ENSMUSG00000077315,,,
ENSMUSG00000077316,,,
ENSMUSG00000077317,,,
ENSMUSG00000077318,0.4948326300227145,0.45398213863523196,0.8143222276551536
ENSMUSG00000077320,,,
ENSMUSG00000077323,0.9608148179480255,0.13200404718785388,0.4928551410546761
ENSMUSG00000077324,,,
ENSMUSG00000077325,,,
ENSMUSG00000077327,,,
ENSMUSG00000077328,0.9731035910647594,0.825980845606999,
ENSMUSG00000077331,,,
ENSMUSG00000077332,,,
ENSMUSG00000077333,,,
ENSMUSG00000077334,,,
ENSMUSG00000077336,,,
ENSMUSG00000077337,0.767420160781458,0.8483951434055257,
ENSMUSG00000077338,,,
ENSMUSG00000077339,,,
ENSMUSG00000077340,,,
ENSMUSG00000077342,,,
ENSMUSG00000077344,,,
ENSMUSG00000077345,0.3530757561477064,0.6345468869270595,0.8948995647193027
ENSMUSG00000077347,0.455837209319593,0.8412780672997648,
ENSMUSG00000077348,,,
ENSMUSG00000077349,0.7784427070400556,0.26405382754782514,0.6702055854472695
ENSMUSG00000077350,0.9867709452221934,0.619736075310447,
ENSMUSG00000077351,,,
ENSMUSG00000077352,,,
ENSMUSG00000077353,,,
ENSMUSG00000077354,,,
ENSMUSG00000077356,,,
ENSMUSG00000077357,0.9731035910647594,0.825980845606999,
ENSMUSG00000077358,0.29528401073413,0.7319826476007645,
ENSMUSG00000077359,,,
ENSMUSG00000077360,-1.299620560589581,0.41609341798315536,
ENSMUSG00000077361,,,
ENSMUSG00000077366,,,
ENSMUSG00000077367,-0.04602324054970098,0.9557224981080639,
ENSMUSG00000077368,,,
ENSMUSG00000077369,,,
ENSMUSG00000077376,,,
ENSMUSG00000077377,,,
ENSMUSG00000077378,,,
ENSMUSG00000077379,,,
ENSMUSG00000077380,0.19471643295917654,0.8984021261881527,
ENSMUSG00000077381,-0.9291795142182342,0.7920926566087542,
ENSMUSG00000077382,-1.2614784528259069,0.4379278099957735,
ENSMUSG00000077383,,,
ENSMUSG00000077384,,,
ENSMUSG00000077385,1.4413789170731062,0.5314301362671873,
ENSMUSG00000077387,2.76288474255602,0.4641752240732291,
ENSMUSG00000077391,0.4152540136691532,0.8422316320654697,
ENSMUSG00000077392,,,
ENSMUSG00000077393,-0.70981587942175,0.7464009188256391,
ENSMUSG00000077394,-0.060589995326894214,0.9270996769509685,0.9844659401740449
ENSMUSG00000077396,,,
ENSMUSG00000077397,,,
ENSMUSG00000077398,,,
ENSMUSG00000077399,,,
ENSMUSG00000077400,,,
ENSMUSG00000077401,-1.4354554939720752,0.6523324428491016,
ENSMUSG00000077402,,,
ENSMUSG00000077403,,,
ENSMUSG00000077404,,,
ENSMUSG00000077405,,,
ENSMUSG00000077406,,,
ENSMUSG00000077407,2.5695773273457063,0.215991142054056,
ENSMUSG00000077408,,,
ENSMUSG00000077409,-2.374460020925896,0.5631006282790534,
ENSMUSG00000077410,,,
ENSMUSG00000077411,,,
ENSMUSG00000077413,,,
ENSMUSG00000077415,,,
ENSMUSG00000077416,-2.2495150161360775,0.42079393289648215,
ENSMUSG00000077417,,,
ENSMUSG00000077418,,,
ENSMUSG00000077419,1.0372421404662808,0.7854441419222958,
ENSMUSG00000077420,-0.836363466739231,0.47709915389465574,
ENSMUSG00000077421,-0.46998954600686443,0.7283435543696841,
ENSMUSG00000077422,,,
ENSMUSG00000077424,,,
ENSMUSG00000077425,,,
ENSMUSG00000077426,0.44618697965310045,0.19584568338345487,0.5957224884305461
ENSMUSG00000077427,,,
ENSMUSG00000077428,-1.8648230391008396,0.6661306552399828,
ENSMUSG00000077430,,,
ENSMUSG00000077431,0.515765437945734,0.843838762841876,
ENSMUSG00000077433,,,
ENSMUSG00000077435,,,
ENSMUSG00000077437,-0.4594521956905777,0.6787992231799065,
ENSMUSG00000077438,2.0308156191820306,0.13310442626523036,
ENSMUSG00000077439,,,
ENSMUSG00000077440,-0.1079091596296283,0.8612444486536216,0.9655622252852287
ENSMUSG00000077441,,,
ENSMUSG00000077442,,,
ENSMUSG00000077443,,,
ENSMUSG00000077444,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000077445,,,
ENSMUSG00000077447,,,
ENSMUSG00000077448,-4.005730924944406,0.14008927519274872,
ENSMUSG00000077449,-1.284521215093577,0.12138398273670141,
ENSMUSG00000077450,0.08242406866984547,0.6197647840078155,0.8886446762647962
ENSMUSG00000077451,,,
ENSMUSG00000077453,,,
ENSMUSG00000077454,-0.5344441174871202,0.5400705043638689,
ENSMUSG00000077455,,,
ENSMUSG00000077456,-0.9504705610533659,0.8299662066911748,
ENSMUSG00000077457,0.2204577107005062,0.7840278467424646,
ENSMUSG00000077459,,,
ENSMUSG00000077460,-0.3292639436864508,0.519003083591375,0.8498006823649534
ENSMUSG00000077461,-0.40620924254650903,0.8856823160651627,
ENSMUSG00000077462,,,
ENSMUSG00000077463,,,
