,gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj
28280,Magea7-ps,,,
28281,Gm13579,,,
28282,Gm13397,-2.351417325601269,0.5834710926511872,
28283,Or10ak10-ps1,,,
28284,Gm11539,0.4641869285891342,0.3794193960438505,0.8000044209100808
28285,Gm12475,0.0337634740736065,0.9256943330497368,0.9863910921555644
28286,Gm11693,0.9232382623459736,0.2400565487381759,0.693467216079797
28287,Gm13156,-0.5491196479966721,0.5460483337869135,0.8850600412274005
28288,Gm14238,,,
28289,Gm14237,0.9635763729606592,0.8276551787794901,
28290,Gm14666,,,
28291,Gm7363,0.5524725053697418,0.829237151606872,
28292,Gm6491,,,
28293,Gm8260,,,
28294,Gm13913,,,
28295,Vmn1r-ps99,,,
28297,Gm9060,,,
28298,Gm15783,,,
28299,Gm14907,,,
28300,Gm12540,-1.4249503911529808,0.4317721903540813,
28301,Gm11581,0.7710152687559364,0.8423400403026016,
28302,Gm11708,-0.5889436260334322,0.1337575369003492,0.5419590404115006
28303,Or9g21-ps,,,
28304,Gm12656,1.0263122928593384,0.7780201245490935,
28306,Or12k7,,,
28307,Gm8606,3.1794457884170435,0.3902437562138257,
28308,Gm12237,1.4460699579665512,0.5393546479433186,
28309,Llph-ps2,-0.3086044877740057,0.1923909236047946,0.635002998844407
28310,Gm12895,,,
28311,Gm14887,,,
28312,Gm8806,0.01183019614226,0.945309311602582,0.9890350404579128
28313,Gm13214,,,
28314,Gm15332,,,
28315,Gm11422,,,
28316,Gm11235,-0.0504841719748192,0.9020711848118694,0.9811653499632886
28317,Gm13392,0.4562331432254563,0.4837178611492166,0.8584492099625397
28318,Gm11449,,,
28319,Gm15057,,,
28320,Gm11882,,,
28321,Gm12653,,,
28322,Gm13196,-0.0210802059920352,0.9399372321184007,0.9882229966009464
28323,Gm4919,,,
28324,Ndufb4c,-0.0849508527121371,0.9099628512443986,0.9821239374352508
28325,Scgb2b22-ps,,,
28326,Gm6433,1.5885582389747468,0.1651702310174587,
28327,Or52e51-ps1,,,
28328,Gm12813,,,
28329,Gm11411,,,
28330,Gm15426,-0.9599977791574656,0.8282856423440548,
28331,Gm11860,,,
28332,Gm11550,,,
28333,Gm13681,,,
28334,Gm13121,,,
28335,Gm14148,,,
28336,Gm6335,-1.4295755468035547,0.6424413395604696,
28337,Gm15194,,,
28338,Gm11703,-1.8207323631495689,0.6738784622922211,
28339,Gm11203,-2.7652921413361886,0.4943687300792073,
28340,Gm15542,-0.0532811500231437,0.8776496863382843,0.9770612812366756
28341,Gm5466,1.3808449220506775,0.1590610780997347,
28342,Gm13458,,,
28343,Gm15033,-0.9599977791574656,0.8282856423440548,
28345,Gm13506,,,
28346,Gm14394,,,
28347,Gm13041,,,
28348,Gm13019,1.0263122928593384,0.7780201245490935,
28349,Gm15725,,,
28350,Gm8410,-0.1693480666279506,0.87972880330798,
28351,Gm13176,-0.0575637015456501,0.984591789780489,
28352,Gm11340,,,
28353,Gm14300,,,
28354,Rpl30-ps10,0.6038212235904928,0.75658874896722,
28355,Gm12268,-0.9599977791574656,0.8282856423440548,
28356,Vmn1r-ps110,,,
28357,Gm14840,,,
28359,Gm15378,2.48615922136514,0.2935752575178639,
28360,Or13d31-ps1,0.9635763729606592,0.8276551787794901,
28361,Or8u37-ps1,,,
28362,Gm14485,,,
28363,Gm15665,,,
28364,Gm14776,1.730031910717953,0.6898139449120235,
28365,Gm15604,-1.9122446925360623,0.4687367884406576,
28366,Gm13221,,,
28367,Rpl35a-ps4,0.9091865492468346,0.7034810085624914,
28368,Gm13992,0.0017912204719014,0.9996608110780904,
28370,Gm12007,-0.9599977791574664,0.8282856423440546,
28371,Gm14591,,,
28372,Gm15198,0.0605995694418227,0.964189826444678,
28373,Gm13006,,,
28374,Gm13437,,,
28375,Gm14878,-0.2471416944999155,0.8369949693826969,
28377,Gm12760,,,
28378,Gm15824,-0.1646514902508026,0.7633074492875048,0.9506516173889866
28379,Gm11471,,,
28380,Gm15187,-0.9639391470882968,0.7922676925857557,
28381,Gm5402,-0.1401974008870632,0.634165834354754,0.9138152928678448
28382,Gm14491,,,
28383,Rpl7a-ps12,-1.555473679037956,0.3519016033456636,
28384,Gm15329,,,
28386,Gm15519,0.4316606255478465,0.1148268958220835,0.5083588886854724
28387,Gm14768,,,
28388,Gm15038,,,
28389,Gm12826,-0.9599977791574664,0.8282856423440546,
28390,Gm11904,,,
28391,Gm8749,,,
28392,Gm13487,-0.253229995120193,0.3531831675525257,0.7845064564935103
28393,Gm14619,,,
28394,Gm11445,,,
28395,Gm14905,,,
28396,Gm13338,3.141037782383527,0.1729938485498826,
28397,Gm13226,0.9635763729606592,0.8276551787794901,
28398,Gm15037,,,
28399,Gm13108,,,
28400,Cyp4b1-ps2,0.6549985072731096,0.4266489422774767,0.8316332187424671
28401,Gm5510,-0.0063456830050827,0.9835988749101438,0.9974471345174076
28402,Gm12182,,,
28403,Gm12935,1.8349021606265912,0.5221952731506234,
28404,Gm12501,0.2771704016211561,0.7239696518191603,0.9400925709173356
28405,Gm4909,,,
28406,Gm11652,-0.3692431376570364,0.0562788298792262,0.3527300279759653
28407,Gm15225,,,
28408,Gm15840,,,
28409,Gm9431,1.9268564126166952,0.6554208405942394,
28410,Gm14281,2.1773706478025363,0.2329012602754143,
28411,Nsa2-ps2,,,
28412,Gm12118,-1.1039816701086762,0.4731708601923504,
28413,Gm13491,,,
28414,Gm13207,-0.030293150743545,0.949438276833434,0.9906427409803692
28415,Gm15267,0.0248085559963591,0.9633456773377864,0.9949125931076545
28416,Gm9440,,,
28417,Gm5555,-0.2004221400402377,0.2142582176926319,0.6647666301427748
28418,Gm15375,,,
28420,Rps8-ps2,,,
28421,Gm14706,0.2764666525599978,0.7189629751955059,0.938164761364947
28422,Gm14044,1.730031910717953,0.6898139449120235,
28423,Gm14574,,,
28424,Gm12308,-0.9599977791574656,0.8282856423440548,
28425,Gm14521,,,
28426,Gm13888,,,
28427,Gm8534,0.3348344271720709,0.8736074164278018,
28428,Gm11784,,,
28429,Gm14940,,,
28430,Gm12423,,,
28431,Gm14515,,,
28432,Gm15044,,,
28433,Gm12873,,,
28434,Gm13877,,,
28435,Gm11263,-1.8747421600877736,0.1952037005272732,
28436,Gm14172,,,
28437,Gm14609,,,
28438,Gm15470,0.741172231482821,0.1341841605640886,0.5425715126847132
28439,Gm12255,,,
28440,Gm14861,,,
28441,Gm13407,-1.3494517917943998,0.5496556031647477,
28443,Gm7541,2.950339182961958,0.1860730683226722,
28445,Gm12842,-0.9599977791574664,0.8282856423440546,
28446,Gm6027,0.9635763729606592,0.8276551787794901,
28447,Defa-ps4,,,
28448,Gm13478,,,
28449,Gm12749,0.3710890312500107,0.4292388159535979,0.8324438391787747
28450,Or52f1-ps1,,,
28451,Gm11881,,,
28452,Gm14577,,,
28453,Gm15196,,,
28454,Gm14998,,,
28455,Gm9429,,,
28456,Gm13674,-0.132244750687457,0.968640156227796,
28457,Gm6418,-1.1147434862353158,0.5657596818640056,
28459,Gm15321,,,
28460,Mup-ps21,,,
28462,Gm12001,,,
28463,Gm13432,,,
28465,Gm13867,,,
28466,Gm13450,-0.3037774496994476,0.766652807433897,
28467,H2-M6-ps,0.0017912204719014,0.9996608110780904,
28468,Gm14381,,,
28469,Gm15808,-1.4994098259324695,0.6250559170646525,
28470,Gm14942,-0.898651386772154,0.4829568411974543,
28471,Gm16016,0.1898598868789762,0.5869178410907885,0.8981308084186298
28472,Gm12466,-0.9599977791574664,0.8282856423440546,
28473,Gm12585,-0.9599977791574656,0.8282856423440548,
28474,Or1ad7-ps1,2.031963381581176,0.5081540417485579,
28475,Gm14663,,,
28476,Oat-rs1,,,
28477,Gm13320,0.0888990638048217,0.9699481587386324,
28478,Tpt1-ps1,,,
28479,Gm13321,-0.9599977791574656,0.8282856423440548,
28480,Gm11514,,,
28481,Gm11227,1.180136710717819,0.0898445315262117,0.4480557047752367
28482,Gm13729,,,
28483,Gm14516,,,
28485,Gm11989,0.0017912204719014,0.9996608110780904,
28486,Gm6645,-0.4271739621398684,0.0358356647877346,0.2729923035312798
28487,Gm12035,0.4343830115697275,0.7086615452524376,
28488,Gm9043,-1.511215677248941,0.6216402892977951,
28489,Gm6877,-0.1015063607732658,0.6639955358209796,0.9226815213905196
28490,Gm12896,,,
28491,Gm14939,0.7478520435853938,0.7032715435144106,
28492,Gm5942,,,
28493,Gm13234,-0.9599977791574664,0.8282856423440546,
28494,Gm13340,1.2870993553412078,0.6076011017514396,
28495,Gm11929,-0.9599977791574656,0.8282856423440548,
28496,Gm11941,-0.5485037252180115,0.8278767813985239,
28497,Gm14711,,,
28498,Gm11451,-0.6386170479763156,0.073517565807066,0.4065228585047344
28499,Gm12770,,,
28500,Gm13666,0.3219198965404679,0.825414908574714,
28501,Gm14671,,,
28502,Gm11849,,,
28503,Gm7312,,,
28504,Gm15709,,,
28506,Gm16411,,,
28507,Gm12432,,,
28509,Gm15538,1.7304061850201946,0.4162105595965877,
28510,Rpsa-ps3,,,
28511,Gm14186,,,
28512,Gm15393,-0.6455101270491908,0.5106965193001285,
28513,Gm15394,,,
28514,Gm15885,0.2544744868384524,0.8945014760321315,
28515,Gm8688,,,
28516,Gm14741,,,
28517,Gm8051,2.489840503591504,0.5217247449009228,
28519,Gm13916,,,
28520,Gm13614,,,
28522,Gm13722,,,
28523,Gm9200,-0.0799303790043746,0.7876814042725127,0.9573372471277368
28524,Rpl21-ps15,-0.0159289698760809,0.9805677389798192,0.9971316018091716
28525,Gm14805,,,
28526,Gm14579,,,
28527,Gm12821,0.6381830874533302,0.164658873838476,0.5937196782229185
28528,Gm12028,,,
28529,Gm14911,,,
28530,Gm14810,-0.581005546452581,0.3654012549919357,0.7929136251265348
28532,Gm14893,1.4340617670121052,0.1171507294047931,
28533,Gm15916,-0.2059371196011743,0.7236616219658543,0.9400925709173356
28534,Gm12640,,,
28535,Gm14863,-1.01321929182408,0.7235088485812156,
28536,Gm16007,-0.1455467477200257,0.8926642068371194,
28537,Oaz2-ps,-0.0364820934080982,0.8967370793523674,0.9803572333189128
28538,Gm8832,,,
28539,Pou2f3-rs1,0.7638444021674349,0.7244942431050849,
28540,Gm12795,-1.9286264254935712,0.6551008490316961,
28541,Gm12878,,,
28542,H2ab3,,,
28543,Gm5390,,,
28544,Gm11771,,,
28545,Gm14414,,,
28546,Gm15529,,,
28547,Gm14586,-0.1756405917131979,0.3611124176455403,0.789956884349359
28548,Gm15570,-2.46274756775455,0.5286796371859793,
28549,Gm7224,-0.1007088435615895,0.9159905539354476,
28550,Gm12469,,,
28551,Gm15188,,,
28552,Gm4459,0.1032714764642786,0.7781442142843978,0.9539400593697284
28553,Gm12502,,,
28554,Gm2030,,,
28555,Gm11262,,,
28556,Gm15602,-1.8994025251092448,0.6601689666375463,
28557,Gm13366,,,
28558,Gm11786,,,
28559,Gm13312,0.0017912204719014,0.9996608110780904,
28561,Gm11480,,,
28562,Gm15175,,,
28563,Gm14754,,,
28566,Gm8876,-0.2397676143689948,0.4385948900145109,0.8374223352610062
28567,Gm9225,,,
28568,Gm13148,,,
28569,Gm13876,0.9635763729606592,0.8276551787794901,
28570,Gm12787,,,
28571,Gm14086,,,
28572,Gm6088,-0.4616627890248917,0.0881387267381048,0.4451692789256634
28573,Gm14229,,,
28574,Rasl2-9,-0.7896079013276005,0.3199510334042496,0.7632122057778965
28575,Gm13357,0.1568736424388069,0.7643077177041575,0.9506516173889866
28576,Gm11524,,,
28577,Gm11384,2.442538759323325,0.5684977223338024,
28578,Gm11875,,,
28579,Gm12099,,,
28580,Gm12245,,,
28582,Gm11258,,,
28583,Gm11853,,,
28584,Gm11473,-3.0416503733822293,0.1642306052045636,
28585,Gm12152,-1.551320306544439,0.6458054616935294,
28586,Gm14903,,,
28587,Gm11433,,,
28588,Gm14575,,,
28589,Gm12358,,,
28590,Gm11334,,,
28591,Gm5648,-2.3797194628854306,2.523926312900065e-07,3.162294992528691e-05
28592,Mif-ps4,-0.3906974929928509,0.0482244848870367,0.3236879514782766
28593,Gm6829,0.243671217452364,0.4594154348043463,0.8468801388190527
28594,Gm14304,0.9635763729606592,0.8276551787794901,
28595,Kpna2-ps,,,
28596,Vmn1r-ps111,,,
28597,Zfp133-ps,-0.817282885080681,0.5720702958056647,
28599,Gm11367,,,
28600,Gm11699,0.9635763729606592,0.8276551787794901,
28601,Gm12989,-0.3036385153388113,0.1430438413252228,0.5582793560491818
28602,Gm12892,-0.8783112172865919,0.0033750652258139,0.0577923668833547
28603,Gm9119,,,
28604,Gm6640,-0.6019885796923902,0.0426932733123754,0.3003477286052163
28605,Pcna-ps1,,,
28606,Pou5f1-rs8,,,
28607,Gm14034,,,
28608,Gm12412,,,
28609,Gm13504,0.9635763729606592,0.8276551787794901,
28610,Gm15154,,,
28611,Gm13743,-0.2582028452549637,0.4129516760788853,0.8222220000066798
28612,Gm14094,,,
28614,Gm14465,,,
28615,Gm9575,-0.2298902267786714,0.365414022581511,0.7929136251265348
28616,Gm11971,-0.1648271022861777,0.949511915768166,
28617,Rnf138rt1,-4.555157762916797,0.0927855154399543,
28619,Gm13914,,,
28620,Gm12687,,,
28621,Gm14932,2.308812063139761,0.5905404507013632,
28622,Gm2986,0.2364037417014728,0.5605049693622821,0.8915388587398179
28623,Gm4912,-2.455265820307249,0.5664157167389324,
28624,Gm14428,1.730031910717953,0.6898139449120235,
28625,Gm13153,,,
28626,Gm8624,0.289263315208878,0.8768927176502284,
28627,Or10ag56,,,
28628,Gm13592,,,
28629,Gm13123,-0.2226489587354635,0.410524661538949,0.819514206256769
28630,Gm14688,,,
28631,Gm15078,-1.869735335825255,0.6653277746772029,
28632,Gm3931,,,
28633,Gm5883,,,
28634,Fthl17-ps1,,,
28635,Gm14202,1.730031910717953,0.6898139449120235,
28636,Gm13436,-0.1214558420738598,0.6392141538071636,0.9146646212693532
28637,Gm13865,-2.1971619089358376,0.1128248457900072,
28638,Ccnb2-ps,0.2510828761094376,0.6744684534737045,0.9259896068136536
28639,Gm15161,-0.9599977791574656,0.8282856423440548,
28640,Gm12901,-2.460466066299192,0.3433512772149716,
28641,Gm7700,,,
28642,Adgrd2-ps,0.9635763729606592,0.8276551787794901,
28643,Rpl23a-ps14,0.2304789815232339,0.8271900169009977,
28645,Gm11865,3.382344101725966,0.2613695979565826,
28648,Gm13854,0.4054110072290752,0.3544862215027982,0.7853073777032674
28649,Sh3d2c-ps1,,,
28651,Gm16202,-0.0820866830621003,0.978712612914589,
28652,Gm14197,0.0017912204719014,0.9996608110780904,
28653,Gm13035,,,
28654,Gm16209,0.0936860747280191,0.9223402320063346,
28655,Gm12495,3.2364447433140984,0.3276917055968253,
28656,Gm6039,-0.1047378273231676,0.6605933225079998,0.9222142676406008
28657,Prdx6-ps2,-0.9599977791574664,0.8282856423440546,
28658,Gm14592,-3.4423120651661736,0.23974248865541,
28660,Gm11456,,,
28661,Gm15297,,,
28662,Vmn1r-ps3,,,
28663,Gm12421,,,
28664,Gm14824,0.0017912204719014,0.9996608110780904,
28665,Gm13543,0.6802141944710978,0.4003076969707059,0.814730839674531
28666,Gm14727,,,
28667,Gm11662,-1.5609656289516154,0.279301906407207,
28668,Gm13100,,,
28669,Gm14108,0.4476895501412951,0.8854037454199599,
28670,Gm14534,1.730031910717953,0.6898139449120235,
28671,Gm12014,2.168506955105876,0.4259182385873292,
28672,Gm12814,,,
28673,Gm7803,-0.5237829236965529,0.4707992289829827,0.8521426661234149
28674,Gm14559,,,
28676,Rps15a-ps4,-0.7023781472481675,0.1338679873127701,0.5420492781074882
28677,Gm14524,-2.408916207333667,0.5429052601677778,
28678,Pgam1-ps1,-2.3878009388162824,0.548502695465704,
28680,Gm9050,,,
28681,Gm11516,-0.4576160260724592,0.3660036274451449,0.7933807405976233
28682,Gm15335,,,
28683,Gm11405,-0.3848744040238518,0.049866296255185,0.3295409483656332
28684,Gm15362,1.0099914185367285,0.6991542025455004,
28685,Gm11689,-0.3108227724643082,0.8273881352592865,
28686,Gm15988,0.7119033358552247,0.388410884417761,0.8068203450279169
28687,Gm15566,0.7692337793163674,0.3296258980305599,0.7697242700095683
28688,Gm13394,-1.0342758964661547,0.0058738371438563,0.083507107217684
28689,Gm7180,-0.1535727565135778,0.4375249849438422,0.8373927773120272
28690,Gm14837,,,
28691,Gm13473,1.9935642650441063,0.6439013411569648,
28692,Gm13361,-1.2289542777234537,0.0417642340723344,0.2967397931252862
28693,Gm15094,,,
28694,Gm14775,,,
28695,Gm12728,,,
28696,Gm14842,,,
28697,Gm11660,1.1739356001443042,0.5143581009927782,
28698,Gm12739,1.159273326804088,0.6541558458751333,
28699,Gm14729,,,
28700,Gm11888,-0.9599977791574664,0.8282856423440546,
28701,Rps18-ps2,-0.9599977791574656,0.8282856423440548,
28702,Gm11644,,,
28704,Gm6092,,,
28705,Gm12721,,,
28706,Rpl12-ps2,-4.442326788769217,0.0751295093075856,
28707,Gm14274,-0.3630986431667245,0.3178294085120923,0.7622956195910665
28708,Gm16123,0.9635763729606592,0.8276551787794901,
28709,Gm15670,,,
28710,Gm13369,1.475710250956863,0.4993419806847762,
28712,Gm14584,-0.2734498770801724,0.2050850562518106,0.6539257126433027
28714,Cyp2j7-ps2,,,
28715,Gm12455,,,
28716,Gm13676,-0.8362373933734819,0.2827663231489155,0.7320195505512391
28717,Gm14848,,,
28718,Gm12131,,,
28719,Gm13466,,,
28720,Gm3828,2.3024238665502166,0.3933513032501771,
28721,Gm15110,,,
28722,Gm14713,,,
28723,Gm13071,0.3909261483175497,0.8068255757306584,
28724,Gm5054,,,
28725,Gm15502,-0.2292432407597552,0.6850873406436295,0.9299137488055272
28726,Gm5133,,,
28727,Gm13435,-0.5088536512900746,0.4192682442155939,0.8271629644965391
28728,Gm13033,0.2893230555875941,0.264580350023866,0.7144643024737689
28729,Gm14400,,,
28730,Gm14908,,,
28731,Gm11977,-0.2018104604054533,0.3332327262971475,0.7714360139650503
28732,Ndufs6b,0.1513889776333567,0.536659079562418,0.8807899385163183
28733,Gm14631,,,
28734,Hmgb1-ps5,-1.95077028046418,0.495276361803135,
28735,Amd-ps1,0.9635763729606592,0.8276551787794901,
28737,Or1ad5-ps1,,,
28738,Gm13039,-0.3149915753457375,0.7656162106091454,
28739,Gm15712,0.7694604448301484,0.0373334051081688,0.2787597376474998
28740,Gm15006,,,
28741,Gm2199,-0.0204305902486845,0.9238347519900864,0.9858203408751712
28742,Gm8839,-0.9599977791574664,0.8282856423440546,
28743,Gm14248,0.9635763729606592,0.8276551787794901,
28744,Gm13771,-0.1487765395388684,0.8407124523719508,0.969780972450852
28745,Gm13841,-0.5674447230728724,0.6813550032137863,
28746,Gm12577,0.3438078413492382,0.2580429194367697,0.7088590786880674
28747,Gm11898,,,
28748,Ldha-ps2,-0.5953716952959551,0.1242670734371589,0.5255560947710127
28749,Gm14427,-3.6487553718077,0.2347387367651051,
28750,Gm11957,0.9730866424844968,0.5516006763399157,
28751,Gm14765,,,
28753,Gm1947,-1.0692326724363814,0.174478599831552,0.6090350400915171
28754,Gm12485,-0.6218838503496179,0.5812968382870058,
28755,Gm7071,,,
28756,Ube2d-ps,-0.0977830332830224,0.7007357152881801,0.9332303700254042
28757,Gm14571,,,
28758,Gm13797,,,
28759,Xlr3d-ps,,,
28760,Gm7309,,,
28761,Gm13477,-0.2487228000109482,0.3611216825800554,0.789956884349359
28762,Gm12365,,,
28763,Gm13007,0.4747310873309727,0.6390645109201613,
28764,Gm15696,0.142172938011642,0.8782676897833406,
28765,Dnajc19-ps,0.1100765371767668,0.6603316180319151,0.9222142676406008
28766,Or5d45,,,
28767,Gm13886,0.3673703257017757,0.26182788088065,0.7116910032493905
28768,Gm12584,-0.9599977791574656,0.8282856423440548,
28769,Gm14979,,,
28770,Gm12003,-0.9599977791574656,0.8282856423440548,
28771,Gm13313,-0.7611778081222115,0.2473447759608049,0.7000807301138801
28772,Gm9599,,,
28773,Gm13341,-1.0450165370655504,0.5836631627989333,
28774,Gm13719,-0.3171502169584438,0.1376570538303727,0.5484573052171338
28775,Gm13472,-0.8114243356011578,0.8292267688797591,
28776,Gm12893,,,
28777,Gm12477,,,
28778,Gm12442,,,
28779,Gm11761,-0.9599977791574664,0.8282856423440546,
28780,Gm16479,,,
28781,Gm11928,,,
28782,Vmn1r-ps92,1.1024308320909892,0.6227660232171794,
28783,Gm7494,,,
28784,Gm13831,-0.2175866714642814,0.6709073030614897,0.9248079112236688
28785,Gm11439,0.2051092738751088,0.8751929097635344,
28786,Gm14740,,,
28787,Gm12034,,,
28788,Gm14038,0.6616319147176788,0.0546217114461069,0.3467653579080214
28789,Hspe1-ps6,,,
28791,Gm11369,,,
28793,Gm15388,,,
28794,Gm13213,0.0705644977170888,0.955551745357036,
28795,Or1p4-ps1,,,
28796,Gm11930,1.730031910717953,0.6898139449120235,
28797,Gm12441,,,
28798,E530001F21Rik,-0.9599977791574656,0.8282856423440548,
28799,Gm15703,-0.001158374020722,0.9971736278896032,0.999228292971564
28800,Gm1848,-0.5878903529769242,0.0012980758681304,0.0280177131705305
28801,Gm13347,,,
28802,Gm11489,1.5675987710907358,0.5105038048882847,
28803,Gm12074,0.7981531458069242,0.4847690878008615,
28804,Scgb2b23-ps,,,
28805,Gm14843,-1.9167152125258704,0.3548984233102643,
28806,Gm7340,,,
28807,Gm12346,-0.0903035332865368,0.8976409466569588,0.9803572333189128
28808,Gm13294,0.0533426741234843,0.8341216165964316,0.968626948486746
28809,Gm12885,,,
28810,Tent2-ps1,-0.2690526248128423,0.1663165626055348,0.5968992876745715
28811,Gm5405,-2.457866293993587,0.1514707642586515,
28812,Gm12805,,,
28813,Gm15355,,,
28814,Gm15186,-0.1703647153171967,0.6187959494008247,0.9104250807293852
28815,Plk-ps1,0.1970612226971633,0.6991912499834125,0.9331181085028112
28816,Gm6447,-0.6094230596818411,0.8099199474376755,
28817,Gm15842,-1.5336428655535392,0.0447434175106523,0.3103243957050688
28818,Gm13604,-1.8207323631495689,0.6738784622922211,
28819,Gm4342,0.2275166935278234,0.8937472371841653,
28820,Gm5391,0.0007747657084407,0.9982700323972716,0.9993389014351092
28821,Gm14219,,,
28822,Rps18-ps1,,,
28823,Gm13932,-0.9599977791574656,0.8282856423440548,
28824,Gm15476,,,
28825,Gm12093,-1.8511481149437572,0.6685668381810946,
28826,Gm14352,,,
28827,Tpi-rs8,,,
28828,Gm14987,-0.7965132405989038,0.6698378900247028,
28829,Gm15750,0.9635763729606592,0.8276551787794901,
28830,Gm3835,-1.6047223746136448,0.2902857624777488,
28831,Gm649,,,
28832,Gm12304,-0.012804452000651,0.9912135450330308,
28833,Gm12012,,,
28834,Gm14783,,,
28835,Gm14749,,,
28836,Gm4991,-0.9599977791574664,0.8282856423440546,
28837,Gm10600,-0.9552515521706956,0.3194501487191212,
28838,Gm13042,0.404827250158156,0.6030773231132988,0.9044260128506544
28839,Gm14518,,,
28840,Atp5k-ps3,,,
28841,Gm15515,-0.9599977791574656,0.8282856423440548,
28842,Gm12368,,,
28843,Gm12294,0.5988591313300115,0.5260046883325105,
28844,Gm14829,-0.4935721209234828,0.756570381354191,
28845,Cct3-ps1,-0.6592953657168553,0.0862716098860486,0.4402980364879089
28846,Gm12448,,,
28847,Gm14451,,,
28848,Gm11298,,,
28849,Gm12889,,,
28850,Scgb1b26-ps,,,
28851,Gm11483,-0.2306413046612447,0.9061053928161478,
28852,Gm14733,,,
28853,Gm15242,-4.893734941519567,0.0563329316388046,
28854,Gm11359,,,
28855,Or10al6,,,
28856,Gm7158,-2.4899195087174064,0.2961414038278513,
28857,Gm12897,,,
28858,Gm14466,-0.9599977791574656,0.8282856423440548,
28859,Gm13786,0.0229131600193101,0.9704941457853872,0.9958637242169384
28861,Gm14049,-0.6780095342415782,0.4003638634184986,0.8147375543565935
28862,Gm12179,,,
28863,Gm14785,,,
28864,Gm12361,-0.9599977791574656,0.8282856423440548,
28865,Gm12742,,,
28866,Gm12601,,,
28868,Gm4918,,,
28869,Gm13725,,,
28870,Gm15707,0.9635763729606592,0.8276551787794901,
28871,Gm15203,,,
28872,Gm14122,0.8907750632860174,0.194998990438561,0.638244782479692
28873,Gm13482,,,
28874,Gm15115,,,
28875,Or8k1d-ps1,,,
28876,Gm15081,,,
28877,Gm5943,0.9635763729606592,0.8276551787794901,
28878,Gm14802,,,
28879,Gm13459,,,
28880,Gm16053,-1.770464348796162,0.6826867931897983,
28881,Gm14215,0.9635763729606592,0.8276551787794901,
28882,Gm13664,0.1753302731197169,0.9012488593688652,
28883,Mageb8-ps,,,
28884,Gm5060,,,
28885,Gm12527,1.8577980379035988,0.6674218858687067,
28886,Gm15363,,,
28887,Gm14650,,,
28888,Gm12375,,,
28889,Gm12468,,,
28890,Gm12213,0.9635763729606592,0.8276551787794901,
28891,Gm15311,,,
28892,Rps10-ps4,0.9144686923112928,0.4801611911501731,
28893,Gm12607,-0.469541871726341,0.5994609363444966,
28894,Gm12101,,,
28895,Gm11618,-1.550892438678603,0.6403019842856427,
28896,Gm11478,0.1032030687301329,0.5921179350538346,0.8998254114105754
28897,Gm14398,-0.0099767208557258,0.994338181381033,
28898,Gm16465,-0.712041463369486,0.0142211941347215,0.1559877742421311
28899,Gm12808,0.7000535109507018,0.2531338976694889,0.7049191441634474
28900,Gm11649,,,
28901,Gm12920,,,
28902,Prdx2-ps2,-0.9599977791574664,0.8282856423440546,
28903,Gm7790,,,
28904,Gm14653,2.4061340228679664,0.5437529121984244,
28905,Gm15113,,,
28908,Gm12047,-0.9678596537362588,0.6609826626514309,
28910,Gm14245,-0.1309531483171226,0.6958653769689923,0.9325215445617332
28911,Gm9003,1.3529919681903706,0.6968793878877813,
28913,Rhox7-ps1,-1.770464348796162,0.6826867931897983,
28914,Gm13302,-0.8634744908063411,0.3915595817698724,
28915,Gm12969,,,
28916,Gm11956,0.9635763729606592,0.8276551787794901,
28917,Gm14270,-0.2528077155885467,0.1895110058243018,0.631471159082879
28918,Gm7209,-2.5167787110859288,0.5561383711150993,
28919,Gm14175,,,
28921,Rpl21-ps9,-0.9892684054023412,0.7035621153183882,
28922,Gm11895,-0.8518268197480224,0.5372115177969548,
28923,Gm8754,,,
28924,Wsb2-ps,-1.1989573343550524,1.133712739240683e-05,0.0006824862118921
28925,Gm5832,-0.9599977791574656,0.8282856423440548,
28926,Gm16459,2.308812063139761,0.5905404507013632,
28927,Gm15937,0.0203071227605168,0.994723654255136,
28928,Gm6276,0.896155995145097,0.8101098267917552,
28929,Gm11259,,,
28930,Gm12376,,,
28931,Gm13983,-0.803166672754081,0.5530892412286084,
28932,Gm8855,,,
28933,Gm16423,,,
28934,Gm7416,,,
28935,Gm12991,-0.9599977791574656,0.8282856423440548,
28936,Gm7645,-0.1015563150727817,0.7939457993396906,0.959112958242754
28937,Gm12617,,,
28939,Gm11295,-1.2404566750311363,0.0751967862629574,0.4108908091007018
28940,Gm14551,,,
28942,Gm15312,,,
28943,Gm13732,,,
28944,Gm14647,,,
28945,Gm11997,,,
28946,Gm11833,2.1432997826177957,0.4314294738479006,
28947,Gm14984,-1.1566468479151255,0.4687458448644923,
28948,Gm12042,-0.9393397755155756,0.4181744001501121,
28949,Gm14439,-0.9599977791574656,0.8282856423440548,
28951,Gm11745,0.5739425543785204,0.3006844532011685,0.7495828174979546
28952,Gm14904,,,
28953,Gm14945,,,
28954,Gm12004,0.0418511063365854,0.9371580856494576,0.9878025554290942
28955,Rhox3b-ps,,,
28956,Gm8916,,,
28957,Gm15263,-1.8511481149437572,0.6685668381810946,
28958,Gm13046,,,
28959,Gm16412,,,
28960,Gm4996,,,
28962,Gm5934,,,
28963,Gm12079,0.1350064959043648,0.8900500053690764,
28964,Gm15159,,,
28965,Xlr4d-ps,,,
